diseases
7
99
9
40
61
39
62
29
75
70
61
29
38
5
5
41
82
95
15
64
75
9
73
74
1
15
66
13
68
66
25
84
67
27
2
90
78
63
88
80
66
81
1
95
67
75
36
40
83
89
56
75
16
79
55
86
97
10
22
57
70
80
63
17
66
91
93
38
25
90
28
81
35
30
32
98
72
70
87
64
41
81
55
85
24
76
52
10
77
88
34
97
77
69
28
98
87
90
87
15
21
58
16
36
35
6
2
36
2
98
44
90
90
23
43
19
63
89
32
67
5
34
2
73
20
94
13
57
81
4
10
5
35
60
75
43
43
45
2
79
42
11
83
44
94
14
11
54
61
97
41
20
9
84
38
9
99
93
86
80
79
86
4
8
87
25
13
75
47
57
23
30
29
1
83
47
59
67
39
13
62
95
0
39
47
20
66
36
67
2
16
96
9
14
7
51
47
78
52
32
44
39
39
28
54
27
80
2
89
30
88
72
70
25
41
65
50
47
41
24
69
17
97
80
74
38
78
22
26
9
50
71
5
69
79
65
2
15
83
32
4
0
13
67
1
13
58
63
93
47
29
17
20
78
61
13
66
97
57
27
63
63
14
74
90
11
52
26
44
75
20
93
26
43
13
5
16
5
29
85
97
57
27
59
70
61
25
69
71
67
68
80
37
20
20
32
10
31
61
19
57
96
55
44
9
17
98
53
81
31
86
75
30
66
31
69
94
72
12
20
48
17
18
83
5
15
68
61
83
96
3
65
10
26
51
11
97
60
57
86
77
7
5
27
41
22
7
41
74
40
80
68
91
82
38
62
79
15
17
5
13
70
75
40
82
9
14
87
17
73
16
98
34
87
63
27
43
83
12
20
59
48
17
28
98
98
98
6
6
36
57
85
91
39
74
20
88
87
22
18
35
74
54
94
83
73
94
40
60
99
54
96
53
23
30
9
54
87
17
44
29
68
81
47
15
24
79
31
12
11
95
81
92
41
31
6
81
8
87
96
59
23
98
39
26
11
11
54
89
79
16
10
24
99
98
75
5
86
77
48
49
53
73
74
37
5
53
13
79
76
77
58
20
9
74
82
1
50
23
29
92
17
94
59
93
70
23
63
70
39
49
90
17
52
25
80
29
86
91
87
57
71
68
61
3
89
67
87
31
76
59
17
45
95
51
99
51
13
28
86
91
98
32
73
89
84
42
74
64
87
1
88
14
13
3
44
60
31
89
11
27
7
5
75
88
8
80
65
69
4
93
20
7
77
4
70
68
77
6
75
79
65
95
59
21
82
28
93
55
55
57
79
84
4
61
38
61
92
39
25
31
30
30
97
73
26
67
90
71
54
34
34
48
25
4
9
3
59
91
3
35
60
64
63
76
0
96
15
57
13
28
60
9
74
44
67
84
35
90
84
36
9
36
94
17
41
13
12
16
92
21
15
62
90
73
76
11
64
40
5
16
41
21
74
3
58
73
71
17
94
94
96
76
20
31
28
31
35
94
99
88
29
25
90
38
19
39
48
16
83
64
17
18
55
74
95
68
75
30
35
26
57
53
46
59
99
65
11
45
27
38
32
44
59
49
25
90
59
99
24
22
63
40
60
15
99
74
62
29
44
87
20
1
41
89
21
87
99
43
87
67
50
71
37
54
81
62
55
42
95
13
14
41
37
36
75
86
73
81
8
65
22
0
46
87
60
39
97
18
34
50
81
3
93
67
57
96
19
82
38
42
95
34
12
44
40
24
24
42
75
50
53
33
28
61
55
34
5
56
6
95
88
99
63
5
51
40
94
43
49
39
29
18
27
19
23
78
98
85
29
93
92
15
97
35
22
73
52
54
30
75
88
80
77
30
21
20
24
47
73
32
36
74
97
31
78
39
65
21
98
91
35
30
29
61
10
60
7
43
24
67
12
1
16
92
43
75
33
40
31
20
71
52
92
63
3
61
93
51
97
43
57
23
32
62
34
64
28
45
84
64
66
97
51
71
80
93
54
62
96
72
41
80
91
1
91
24
6
67
43
37
39
89
29
85
34
5
70
81
30
32
13
90
35
21
82
76
97
73
91
9
62
72
81
39
11
68
33
20
62
0
54
71
44
37
23
54
27
82
66
2
23
68
86
71
82
96
86
55
97
67
47
95
20
65
89
21
73
13
83
69
34
1
13
89
71
57
1
5
17
72
12
77
46
57
26
78
89
15
58
87
68
24
41
96
69
51
64
52
25
40
76
17
14
27
26
93
66
59
91
8
44
0
12
80
11
16
11
13
87
42
23
10
76
76
7
15
13
26
97
31
26
66
45
6
52
67
31
5
66
39
7
29
37
14
91
58
46
8
27
36
5
64
24
25
62
7
3
87
2
42
10
0
48
58
30
2
37
27
16
94
66
44
22
72
6
37
56
25
43
2
41
66
41
56
4
68
63
86
83
60
1
86
6
79
57
19
39
43
47
30
57
69
48
40
99
92
5
8
52
99
21
89
50
40
4
13
37
88
21
3
69
36
21
20
61
42
71
3
56
95
9
91
10
74
97
41
5
99
37
66
34
10
88
27
48
13
11
24
97
75
29
12
35
25
1
43
90
22
66
90
95
71
93
13
7
21
47
43
20
10
59
4
36
35
38
13
38
66
75
26
61
40
95
38
84
63
7
67
93
73
63
85
78
59
5
89
13
43
83
11
96
29
82
17
48
0
57
69
2
41
98
50
6
83
92
77
69
73
71
91
22
10
47
20
90
5
85
63
99
57
95
60
15
43
44
27
61
27
67
9
93
65
63
61
47
88
38
89
4
82
9
57
0
0
70
43
28
1
99
31
66
1
88
97
32
32
33
83
94
19
90
9
70
28
31
90
87
84
61
65
36
54
53
71
15
37
97
34
59
19
72
6
9
86
0
44
65
50
93
89
53
53
51
54
68
39
87
49
53
68
65
94
71
82
92
31
72
15
91
92
84
85
32
80
37
54
6
22
64
71
67
41
19
42
65
82
31
64
29
32
58
28
65
80
74
75
13
41
62
71
58
65
83
90
22
61
90
86
19
79
77
85
64
42
2
10
31
82
26
79
39
9
10
53
43
16
66
9
96
32
35
11
66
75
94
23
66
60
41
66
81
64
90
33
31
43
84
34
53
57
2
47
26
28
65
24
31
28
96
41
13
11
24
41
88
2
23
17
54
30
1
72
51
23
19
1
95
14
2
9
49
35
97
74
20
68
4
7
95
52
84
77
38
29
92
62
94
5
43
82
38
0
89
95
90
25
85
83
33
46
49
86
69
65
62
24
64
26
20
3
84
67
32
81
5
63
59
74
59
21
41
27
75
7
4
0
22
11
96
85
97
65
3
22
78
76
3
83
56
14
72
61
58
45
73
74
45
62
3
87
42
11
76
88
34
2
27
45
41
50
35
45
27
24
16
73
20
43
11
1
79
44
73
51
8
57
27
5
57
78
87
53
46
21
73
61
27
31
30
76
8
4
27
89
4
5
75
58
27
93
8
89
18
69
91
39
14
19
53
1
13
28
1
25
22
31
22
7
31
22
92
1
79
6
48
68
30
85
14
30
24
96
52
51
40
11
54
89
72
13
59
37
88
35
57
18
77
31
44
11
27
81
57
82
99
62
67
96
68
30
50
90
89
41
51
57
82
43
1
45
51
32
4
85
20
43
23
47
13
13
44
18
67
49
96
17
64
9
23
15
39
27
21
34
8
11
34
16
61
57
44
79
24
39
45
14
54
56
89
79
1
4
47
47
31
89
6
65
98
90
29
18
78
32
3
31
23
82
85
50
93
53
55
24
27
55
43
59
92
87
71
91
15
66
2
33
17
49
63
89
97
52
29
31
2
13
5
74
69
71
52
61
43
8
77
59
36
65
28
53
49
3
6
25
89
85
25
66
3
20
2
91
31
5
85
5
85
75
53
59
22
71
29
0
99
38
9
20
99
46
76
17
50
5
70
68
1
88
41
36
40
9
82
40
38
16
74
22
44
73
47
55
32
30
7
34
60
72
12
94
53
46
44
74
95
31
2
38
84
86
20
2
55
96
54
0
41
43
6
53
88
2
91
99
44
44
9
46
43
51
56
66
9
55
99
8
20
11
89
17
23
7
56
8
16
91
96
14
80
65
7
67
66
4
49
99
70
51
90
53
90
88
98
32
3
1
97
76
97
28
51
0
1
4
10
4
94
0
99
21
80
21
45
2
3
50
92
42
88
66
2
1
13
27
23
45
62
25
29
84
89
66
13
82
74
32
15
23
35
66
98
18
24
30
16
29
84
11
98
69
81
58
85
19
4
72
44
42
29
2
83
47
32
74
2
59
66
98
92
70
94
36
16
65
73
62
25
56
46
23
95
91
22
73
53
75
87
50
96
82
1
24
48
3
95
41
59
88
82
83
54
65
16
3
61
78
84
85
89
88
85
28
5
30
12
15
51
50
59
75
31
56
93
58
67
69
29
9
40
58
82
4
75
43
30
13
44
31
63
50
38
70
40
13
16
17
89
9
52
76
48
14
86
93
50
93
56
5
53
42
65
16
75
14
17
95
40
92
4
44
86
23
79
89
14
66
98
36
96
5
65
53
51
41
94
58
65
67
9
57
92
63
79
92
89
50
12
81
78
99
91
64
48
47
43
17
86
55
33
14
70
9
75
11
48
43
0
49
78
93
8
10
2
95
22
72
97
89
90
34
13
16
91
62
5
8
35
42
55
65
32
57
40
15
1
91
67
69
92
39
3
81
97
23
95
78
78
25
84
7
83
19
7
91
1
28
73
90
4
81
15
35
58
0
49
89
93
92
60
30
70
8
3
63
57
73
80
16
83
6
10
56
88
72
42
57
73
20
76
49
82
46
9
97
62
63
39
5
72
90
39
47
52
71
83
97
57
92
1
67
3
12
16
55
56
81
69
48
67
98
71
40
2
19
29
39
25
95
47
19
51
95
77
36
44
44
47
67
52
42
28
38
96
20
71
90
99
63
87
15
53
68
25
79
34
57
38
48
58
24
62
40
98
89
2
40
7
57
81
44
73
42
75
57
24
92
43
65
45
5
98
12
51
19
31
19
74
15
25
19
34
17
65
42
83
88
59
60
54
66
6
43
89
58
45
76
76
88
24
47
60
43
59
55
29
94
0
42
32
21
29
7
23
3
69
52
67
15
89
17
57
67
12
78
59
70
8
36
62
61
80
13
88
63
35
45
75
61
44
44
41
91
49
86
17
25
31
50
22
13
67
31
74
14
9
39
81
5
62
5
43
76
27
8
36
29
53
81
79
62
47
9
89
59
50
82
27
76
21
92
16
42
25
59
92
91
1
54
47
80
96
44
3
46
53
67
23
48
93
96
64
80
47
10
90
61
37
85
14
94
99
98
71
16
79
23
32
20
33
75
9
38
36
57
76
99
38
9
44
19
1
43
41
3
15
15
69
16
44
82
53
54
66
88
78
52
66
67
49
96
50
91
88
45
71
22
49
3
26
55
38
13
51
38
38
81
83
12
56
22
57
54
38
77
57
11
80
76
78
66
61
96
78
58
81
58
8
28
64
29
31
45
31
47
96
42
50
89
27
57
30
83
30
50
59
44
33
84
61
11
17
9
54
8
57
92
6
26
84
66
65
67
51
2
87
18
13
41
84
72
6
81
95
1
47
76
94
23
91
63
80
40
22
35
30
63
53
53
22
69
94
84
86
92
8
97
22
33
29
51
68
12
57
35
36
14
34
58
31
73
75
62
39
11
82
95
98
2
92
2
57
42
51
33
97
98
69
8
73
95
30
17
4
46
2
98
36
47
54
45
55
63
97
35
44
87
25
55
46
79
9
87
0
79
82
65
25
1
69
41
47
41
2
17
68
85
67
68
93
37
36
16
75
9
81
5
21
72
90
38
61
22
77
39
12
97
13
61
19
60
66
54
38
3
91
35
56
6
11
39
66
88
68
44
0
99
28
21
58
48
54
43
49
59
61
48
10
99
23
47
65
82
90
71
98
93
20
29
35
28
74
38
0
9
25
2
95
91
52
76
29
52
22
67
22
76
45
26
91
35
56
35
2
90
78
85
57
48
63
26
24
9
66
17
58
47
87
11
57
1
55
1
63
49
88
7
65
1
81
60
65
97
89
98
7
6
65
65
28
2
90
98
92
23
60
40
75
77
99
58
57
25
41
75
87
21
99
65
2
17
95
63
99
70
77
49
9
80
28
24
66
47
95
14
84
62
35
41
1
72
87
17
88
89
56
99
29
13
31
83
98
66
59
89
33
71
5
22
74
60
49
1
92
58
27
23
25
28
1
42
71
31
62
50
75
16
53
97
71
25
13
40
67
35
88
99
24
26
14
54
35
87
12
75
96
9
99
69
85
1
45
76
44
10
41
21
38
24
48
0
33
58
44
8
91
30
58
26
58
11
35
7
88
69
77
24
88
94
39
20
5
93
68
89
29
75
13
84
14
35
33
24
97
40
35
48
64
25
95
19
97
30
11
91
55
17
54
99
62
66
39
27
75
53
37
83
41
28
78
17
93
29
93
95
64
9
1
69
99
89
26
80
25
71
97
4
38
82
46
31
33
59
92
94
68
81
56
67
26
56
47
23
10
3
69
17
23
71
87
24
82
36
8
13
20
44
43
90
47
51
42
61
0
50
87
72
8
33
1
38
12
26
23
61
2
43
7
59
43
48
12
63
21
89
89
41
94
96
82
66
62
86
90
1
23
78
73
18
66
34
38
41
19
7
61
68
82
44
48
40
46
62
1
35
63
91
17
98
61
94
70
29
45
21
7
7
63
82
88
96
54
35
22
23
17
9
2
59
83
56
68
38
58
49
66
87
44
34
57
55
35
34
9
71
74
40
91
62
71
54
85
76
34
16
81
31
14
1
73
66
56
38
95
58
63
92
95
17
34
0
61
96
93
93
73
24
89
59
59
58
34
57
43
52
67
15
41
23
23
20
80
40
73
68
21
83
41
95
51
36
15
99
64
28
18
97
72
7
82
88
79
57
29
96
45
64
44
18
10
49
71
2
87
79
16
73
60
99
47
6
30
18
82
8
23
90
69
5
57
84
97
69
58
90
14
41
74
10
43
45
16
42
32
12
97
32
56
16
36
1
58
16
56
86
67
40
72
77
6
44
38
57
32
21
69
6
42
46
67
65
51
78
93
30
90
52
95
97
37
88
66
41
51
5
41
9
38
1
60
13
57
89
18
83
21
86
52
38
11
10
65
18
27
74
12
64
80
13
48
7
73
88
35
41
73
39
91
16
97
28
13
76
66
85
53
62
86
33
87
44
49
74
5
76
2
29
63
68
12
40
57
9
75
29
25
68
63
42
48
18
98
35
91
98
43
9
13
81
49
94
49
9
38
0
77
38
24
82
97
72
90
20
45
62
39
95
38
96
31
7
67
49
73
63
17
26
94
99
24
11
89
69
91
25
3
51
4
17
79
59
91
3
49
83
17
25
15
79
80
5
6
18
75
35
68
50
82
55
75
70
31
35
45
84
21
89
71
94
76
26
37
33
56
76
81
62
76
93
86
97
35
69
37
15
64
90
20
80
86
77
44
45
5
89
75
66
39
71
98
78
11
73
90
19
11
62
63
74
10
64
79
52
17
27
42
1
40
66
11
2
62
17
89
72
54
9
0
17
54
92
92
29
43
84
9
22
18
1
7
11
3
22
88
79
85
66
75
74
9
6
84
12
13
25
94
88
34
61
21
95
8
25
89
49
50
39
95
95
31
81
3
75
24
71
56
33
25
37
91
12
39
63
89
16
67
0
4
99
6
20
87
7
3
65
95
12
71
91
49
0
53
93
35
51
6
75
85
68
88
86
50
11
31
72
63
59
58
51
91
22
28
10
68
22
92
83
51
7
73
88
5
20
83
41
73
33
67
91
73
59
76
67
16
46
12
33
56
40
30
96
15
71
5
60
77
28
77
29
69
72
97
22
15
31
8
60
32
2
13
15
61
53
68
24
51
75
9
17
22
42
44
27
16
27
78
9
80
27
17
64
71
17
68
34
9
66
86
78
92
58
62
96
53
50
57
57
25
2
75
68
59
65
89
84
97
15
88
97
1
28
44
53
93
79
19
92
12
91
93
14
5
23
42
31
86
21
69
52
23
52
22
42
9
11
15
27
29
12
67
28
59
46
91
0
22
2
41
65
70
18
56
57
54
11
22
68
30
30
79
62
32
59
38
14
51
42
69
91
3
25
63
63
35
63
56
87
72
82
52
79
17
77
75
92
0
89
48
18
99
63
76
18
65
87
18
11
14
63
3
7
86
38
90
54
86
75
98
90
52
80
11
64
77
94
26
90
72
86
13
33
10
62
73
54
50
84
60
95
51
58
48
75
77
69
45
13
16
70
61
14
47
61
97
38
35
59
25
29
15
83
18
44
46
22
80
32
60
73
94
99
82
64
84
23
29
65
42
24
88
24
65
56
28
75
46
59
75
12
53
33
80
88
60
53
86
0
38
43
74
0
45
44
70
67
59
2
59
54
22
58
63
41
80
9
26
61
79
92
10
40
73
92
39
42
13
37
1
4
64
61
95
58
8
88
68
25
57
17
65
77
94
61
77
7
90
18
4
37
69
96
95
49
11
77
39
17
71
88
81
64
56
50
59
83
91
78
78
88
22
84
65
61
8
25
93
94
90
73
2
41
91
1
79
49
39
17
46
13
85
89
84
91
64
15
61
43
15
65
38
56
47
89
19
53
60
65
2
9
9
74
90
9
46
39
68
95
52
35
86
83
59
2
9
53
60
70
54
35
25
24
63
55
89
66
74
58
75
83
97
99
26
72
70
17
53
48
63
4
12
75
96
41
31
56
2
79
82
0
28
85
29
67
5
12
75
39
45
73
12
85
94
0
72
71
11
1
89
68
73
33
89
34
48
40
96
68
54
81
37
14
25
36
59
97
71
65
31
67
28
55
49
56
75
13
42
56
37
53
2
2
58
93
35
49
72
17
11
95
91
73
65
67
64
68
44
44
69
94
84
94
75
83
61
2
54
8
96
92
35
72
5
87
8
1
56
52
56
9
45
78
76
27
30
25
23
96
74
40
20
42
93
6
38
9
87
36
10
84
58
13
5
44
53
91
73
21
49
75
79
88
29
23
24
57
64
22
65
59
51
30
5
41
37
35
82
51
63
99
76
65
97
86
27
86
89
38
53
99
52
51
21
49
31
54
0
37
86
60
86
90
90
99
3
2
28
25
95
5
14
37
44
16
66
70
88
15
36
58
99
43
28
91
34
69
20
23
97
69
32
57
5
87
6
36
97
20
47
53
99
99
51
68
49
20
1
56
72
38
20
24
25
92
54
2
63
25
71
35
12
88
76
65
73
27
14
59
35
59
67
71
57
54
54
7
29
